Taimekaitsevahendi ID,Kasutusala,Kahjustaja,Kulunorm 1,Kulunorm 2,Ühik,Lahuse kontsentratsioon 1,Lahuse kontsentratsioon 2,Kasutamise koht,Piirangud,Töötlemise aeg,Tööoode,Ooteaeg,Töötlemiskordi kasvuperioodil,Töötlemiste intervall
00836,Põlduba,Juurehaigused - Fusarium(1FUSAG);Põldoa laikpõletik(ASCOFA),2.000,,l/t,,,Avamaa,,,,,1,
00850,Seemneviljalised,Lehetäid(1APHIF);Õunapuu-õielõikaja(ANTHPO),,250.000,g/ha,,,Avamaa,"Viljapuudel pidada kinni 20 m mittepritsitavast puhvervööndist pinnaseveekogude piirist või kasutada 75% triivi vähendavaid otsikuid 10 puhvervööndiga.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00",,,14,1,
00850,Kirsipuud,Kirsikärbes(RHAGCE),,250.000,g/ha,,,Avamaa,"Viljapuudel pidada kinni 20 m mittepritsitavast puhvervööndist pinnaseveekogude piirist või kasutada 75% triivi vähendavaid otsikuid 10 puhvervööndiga.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00",,,7,1,
00850,Kirsipuud,Lehetäid(1APHIF),,250.000,g/ha,,,Avamaa,"Viljapuudel pidada kinni 20 m mittepritsitavast puhvervööndist pinnaseveekogude piirist või kasutada 75% triivi vähendavaid otsikuid 10 puhvervööndiga.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00",,,7,1,
00850,Ploomipuud,Lehetäid(1APHIF);Ploomivaablane(HOPLFL),,250.000,g/ha,,,Avamaa,"Viljapuudel pidada kinni 20 m mittepritsitavast puhvervööndist pinnaseveekogude piirist või kasutada 75% triivi vähendavaid otsikuid 10 puhvervööndiga.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00",,,14,1,
00850,Peakapsas,Lehetäid(1APHIF);Kasvuhoone karilane(TRIAVA);Ripslased(1THRIF),200.000,325.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,14,1,
00850,Punane peakapsas,Lehetäid(1APHIF);Kasvuhoone karilane(TRIAVA);Ripslased(1THRIF),200.000,325.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,14,1,
00850,Lillkapsas,Lehetäid(1APHIF);Kasvuhoone karilane(TRIAVA),250.000,325.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,7,1,
00850,Taliraps,Hiilamardikas(MELIAE);Kõdra-peitkärsakas(CEUTPL);Kapsa-kõdra-pahksääsk(DASYBR),,200.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00850,Maasikas,Lehetäid(1APHIF);Kasvuhoone karilane(TRIAVA),,250.000,g/ha,,,Kasvuhoone,,,,3,1-2,7
00850,Maasikas,Maasika-õielõikaja(ANTHRU),200.000,250.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,3,1,
00850,Maasikas,Maasika juure kärsakas(OTIOOV),,250.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,3,1,
00850,Talirüps,Hiilamardikas(MELIAE);Kõdra-peitkärsakas(CEUTPL);Kapsa-kõdra-pahksääsk(DASYBR),,200.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00850,Suviraps,Hiilamardikas(MELIAE);Kõdra-peitkärsakas(CEUTPL);Kapsa-kõdra-pahksääsk(DASYBR),,200.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00850,Suvirüps,Hiilamardikas(MELIAE);Kõdra-peitkärsakas(CEUTPL);Kapsa-kõdra-pahksääsk(DASYBR),,200.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00850,Kartul,Lehetäid(1APHIF);Kartulimardikas(LPTNDE);Tirdilised(CCDASP),150.000,250.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,3,1-2,21
00850,Seemneviljalised,Õunamähkur(CARPPO);Viljapuu kilptäi(LEPSUL);Õuna (pihlaka) koi(ARGYCO),,250.000,g/ha,,,Avamaa,"Viljapuudel pidada kinni 20 m mittepritsitavast puhvervööndist pinnaseveekogude piirist või kasutada 75% triivi vähendavaid otsikuid 10 puhvervööndiga.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00",,,14,1,
00850,Brokoli (spargelkapsas),Lehetäid(1APHIF);Kasvuhoone karilane(TRIAVA),250.000,325.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,7,1,
00850,Brüsseli kapsas (rooskapsas),Lehetäid(1APHIF);Kasvuhoone karilane(TRIAVA);Ripslased(1THRIF),200.000,325.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,14,1,
00850,Salat,Lehetäid(1APHIF),,250.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,7,1,
00850,Spinat,Lehetäid(1APHIF),,250.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,7,1,
00850,Maitsetaimed,Lehetäid(1APHIF),,250.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,7,1,
00850,Lehtköögiviljad,Lehetäid(1APHIF),,250.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,7,1,
00850,Söödavad lilled,Lehetäid(1APHIF),,250.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,7,1,
00850,Kurk,Lehetäid(1APHIF),,250.000,g/ha,,,Kasvuhoone,,,,3,1-2,14
00850,Kurk,Kasvuhoone karilane(TRIAVA);Tubakakarilane(BEMITA),250.000,500.000,g/ha,,,Kasvuhoone,,,,3,1-2,14
00850,Suvikõrvits,Lehetäid(1APHIF),,250.000,g/ha,,,Kasvuhoone,,,,3,1-2,14
00850,Suvikõrvits,Kasvuhoone karilane(TRIAVA);Tubakakarilane(BEMITA),250.000,500.000,g/ha,,,Kasvuhoone,,,,3,1-2,14
00850,Paprika,Lehetäid(1APHIF),,250.000,g/ha,,,Kasvuhoone,,,,3,1-2,14
00850,Tšilli,Lehetäid(1APHIF),,250.000,g/ha,,,Kasvuhoone,,,,3,1-2,14
00850,Baklažaan,Lehetäid(1APHIF);Kartulimardikas(LPTNDE),,250.000,g/ha,,,Kasvuhoone,,,,3,1-2,14
00850,Baklažaan,Kasvuhoone karilane(TRIAVA);Roheline haisulutikas(NEZAVI),350.000,500.000,g/ha,,,Kasvuhoone,,,,3,1-2,14
00850,Metsataimlad,Lehetäid(1APHIF);Harilik männikärsakas(HYLOAB),,250.000,g/ha,,,Kasvuhoone,,,,,1-2,14
00850,Dekoratiivtaimed ,Lehetäid(1APHIF),,250.000,g/ha,,,Kasvuhoone,,,,,1-2,14
00850,Tomat,Lehetäid(1APHIF);Kartulimardikas(LPTNDE),,250.000,g/ha,,,Kasvuhoone,,,,3,1-2,14
00850,Dekoratiivtaimed ,Ripslased(1THRIF);Kasvuhoone karilane(TRIAVA),,500.000,g/ha,,,Kasvuhoone,,,,,1-2,14
00850,Tomat,Kasvuhoone karilane(TRIAVA);Roheline haisulutikas(NEZAVI),350.000,500.000,g/ha,,,Kasvuhoone,,,,3,1-2,14
00850,Dekoratiiv lehtpuud,Lehetäid(1APHIF),,250.000,g/ha,,,Kasvuhoone,,,,,1-2,14
00850,Jõulupuude istandus,Lehetäid(1APHIF);Harilik männikärsakas(HYLOAB),,250.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00",,,,1,
00850,Metsataimlad,Lehetäid(1APHIF);Harilik männikärsakas(HYLOAB),,250.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00",,,,1,
00850,Dekoratiivtaimed ,Lehetäid(1APHIF);Kasvuhoone karilane(TRIAVA),,250.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00",,,,1,
00850,Maasikas,Lehetäid(1APHIF),200.000,250.000,g/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,3,1,
00816,Söödapeet,Lühiealised ja mitmeaastased kõrrelised umbrohud,1.000,2.500,l/ha,,,Avamaa,Mittesihtmärktaimede kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 5 m põllumajanduses mittekasutatavast maast või kasuta 75% triivi vähendavaid otsikuid.,,,60,1,
00816,Taliraps,Lühiealised ja mitmeaastased kõrrelised umbrohud,1.000,2.500,l/ha,,,Avamaa,Mittesihtmärktaimede kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 5 m põllumajanduses mittekasutatavast maast või kasuta 75% triivi vähendavaid otsikuid.,,,90,1,
00816,Suviraps,Lühiealised ja mitmeaastased kõrrelised umbrohud,1.000,2.500,l/ha,,,Avamaa,Mittesihtmärktaimede kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 5 m põllumajanduses mittekasutatavast maast või kasuta 75% triivi vähendavaid otsikuid.,,,90,1,
00816,Kartul,Lühiealised ja mitmeaastased kõrrelised umbrohud,1.000,2.500,l/ha,,,Avamaa,Mittesihtmärktaimede kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 5 m põllumajanduses mittekasutatavast maast või kasuta 75% triivi vähendavaid otsikuid.,,,,1,
00816,Suvirüps,Lühiealised ja mitmeaastased kõrrelised umbrohud,1.000,2.500,l/ha,,,Avamaa,Mittesihtmärktaimede kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 5 m põllumajanduses mittekasutatavast maast või kasuta 75% triivi vähendavaid otsikuid.,,,90,1,
00816,Talirüps,Lühiealised ja mitmeaastased kõrrelised umbrohud,1.000,2.500,l/ha,,,Avamaa,Mittesihtmärktaimede kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 5 m põllumajanduses mittekasutatavast maast või kasuta 75% triivi vähendavaid otsikuid.,,,90,1,
00816,Suhkrupeet,Lühiealised ja mitmeaastased kõrrelised umbrohud,1.000,2.500,l/ha,,,Avamaa,Mittesihtmärktaimede kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 5 m põllumajanduses mittekasutatavast maast või kasuta 75% triivi vähendavaid otsikuid.,,,100,1,
00816,Porgand,Lühiealised ja mitmeaastased kõrrelised umbrohud,1.000,2.500,l/ha,,,Avamaa,Mittesihtmärktaimede kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 5 m põllumajanduses mittekasutatavast maast või kasuta 75% triivi vähendavaid otsikuid.,,,42,1,
00816,Dekoratiivtaimed ,Lühiealised ja mitmeaastased kõrrelised umbrohud,1.000,2.500,l/ha,,,Avamaa,Mittesihtmärktaimede kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 5 m põllumajanduses mittekasutatavast maast või kasuta 75% triivi vähendavaid otsikuid.,,,,1,
00816,Söögipeet,Lühiealised ja mitmeaastased kõrrelised umbrohud,1.000,2.500,l/ha,,,Avamaa,Mittesihtmärktaimede kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 5 m põllumajanduses mittekasutatavast maast või kasuta 75% triivi vähendavaid otsikuid.,,,100,1,
435,Suhkrupeet,Orashein(AGRRE);Tuulekaer(AVEFA);Isekülvanud teraviljad(NNNGA);Raiheinad(1LOLG);Kahar luste(BROST);Põld-rebasesaba(ALOMY);Lühiealised ja mitmeaastased kõrrelised umbrohud,,2.500,l/ha,,,Avamaa,,,,,1,
435,Söögipeet,Põld-rebasesaba(ALOMY);Kahar luste(BROST);Raiheinad(1LOLG);Isekülvanud teraviljad(NNNGA);Tuulekaer(AVEFA);Orashein(AGRRE);Lühiealised ja mitmeaastased kõrrelised umbrohud,,2.500,l/ha,,,Avamaa,,,,,1,
435,Raps,Lühiealised ja mitmeaastased kõrrelised umbrohud;Põld-rebasesaba(ALOMY);Kahar luste(BROST);Orashein(AGRRE);Isekülvanud teraviljad(NNNGA);Tuulekaer(AVEFA);Raiheinad(1LOLG),,1.250,l/ha,,,Avamaa,,,,,1,
435,Söödapeet,Orashein(AGRRE);Tuulekaer(AVEFA);Isekülvanud teraviljad(NNNGA);Raiheinad(1LOLG);Kahar luste(BROST);Põld-rebasesaba(ALOMY);Lühiealised ja mitmeaastased kõrrelised umbrohud,,2.500,l/ha,,,Avamaa,,,,,1,
435,Lehtpeet,Lühiealised ja mitmeaastased kõrrelised umbrohud;Põld-rebasesaba(ALOMY);Kahar luste(BROST);Raiheinad(1LOLG);Isekülvanud teraviljad(NNNGA);Tuulekaer(AVEFA);Orashein(AGRRE),,2.500,l/ha,,,Avamaa,,,,,1,
00689,Söödapeet,Orashein(AGRRE);Tuulekaer(AVEFA);Isekülvanud teraviljad(NNNGA);Raiheinad(1LOLG);Kahar luste(BROST);Põld-rebasesaba(ALOMY);Lühiealised ja mitmeaastased kõrrelised umbrohud,,2.500,l/ha,,,Avamaa,,,,,1,
00689,Suhkrupeet,Orashein(AGRRE);Tuulekaer(AVEFA);Isekülvanud teraviljad(NNNGA);Raiheinad(1LOLG);Kahar luste(BROST);Põld-rebasesaba(ALOMY);Lühiealised ja mitmeaastased kõrrelised umbrohud,,2.500,l/ha,,,Avamaa,,,,,1,
00689,Söögipeet,Orashein(AGRRE);Lühiealised ja mitmeaastased kõrrelised umbrohud;Põld-rebasesaba(ALOMY);Kahar luste(BROST);Raiheinad(1LOLG);Isekülvanud teraviljad(NNNGA);Tuulekaer(AVEFA),,2.500,l/ha,,,Avamaa,,,,,1,
00689,Raps,Lühiealised ja mitmeaastased kõrrelised umbrohud;Põld-rebasesaba(ALOMY);Kahar luste(BROST);Orashein(AGRRE);Isekülvanud teraviljad(NNNGA);Tuulekaer(AVEFA);Raiheinad(1LOLG),,1.250,l/ha,,,Avamaa,,,,,1,
00689,Lehtpeet,Lühiealised ja mitmeaastased kõrrelised umbrohud;Põld-rebasesaba(ALOMY);Kahar luste(BROST);Raiheinad(1LOLG);Isekülvanud teraviljad(NNNGA);Tuulekaer(AVEFA);Orashein(AGRRE),,2.500,l/ha,,,Avamaa,,,,,1,
00701,Söögipeet,Orashein(AGRRE);Tuulekaer(AVEFA);Isekülvanud teraviljad(NNNGA);Raiheinad(1LOLG);Kahar luste(BROST);Põld-rebasesaba(ALOMY);Lühiealised ja mitmeaastased kõrrelised umbrohud,,2.500,l/ha,,,Avamaa,,,,,1,
00701,Raps,Raiheinad(1LOLG);Tuulekaer(AVEFA);Isekülvanud teraviljad(NNNGA);Orashein(AGRRE);Kahar luste(BROST);Põld-rebasesaba(ALOMY);Lühiealised ja mitmeaastased kõrrelised umbrohud,,1.250,l/ha,,,Avamaa,,,,,1,
00701,Söödapeet,Lühiealised ja mitmeaastased kõrrelised umbrohud;Põld-rebasesaba(ALOMY);Kahar luste(BROST);Raiheinad(1LOLG);Isekülvanud teraviljad(NNNGA);Tuulekaer(AVEFA);Orashein(AGRRE),,2.500,l/ha,,,Avamaa,,,,,1,
00701,Suhkrupeet,Lühiealised ja mitmeaastased kõrrelised umbrohud;Põld-rebasesaba(ALOMY);Kahar luste(BROST);Raiheinad(1LOLG);Isekülvanud teraviljad(NNNGA);Tuulekaer(AVEFA);Orashein(AGRRE),,2.500,l/ha,,,Avamaa,,,,,1,
00701,Lehtpeet,Orashein(AGRRE);Tuulekaer(AVEFA);Isekülvanud teraviljad(NNNGA);Raiheinad(1LOLG);Kahar luste(BROST);Põld-rebasesaba(ALOMY);Lühiealised ja mitmeaastased kõrrelised umbrohud,,2.500,l/ha,,,Avamaa,,,,,1,
00866,Taliraps,,0.500,0.750,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,,1,
00866,Talirüps,,0.750,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,56,1,
00866,Talirüps,,0.500,0.750,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,,1,
00866,Talinisu,Kollane rooste(PUCCST);Kõrreliste jahukaste(ERYSGR);Juurehaigused - Fusarium(1FUSAG);Kõrreliste helelaiksus lehtedel(SEPTTR);Nisu-helelaiksus(LEPTNO);Pruunrooste (PUCCRE),,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
00866,Tritikale,Kõrreliste jahukaste(ERYSGR);Kollane rooste(PUCCST);Juurehaigused - Fusarium(1FUSAG);Kõrreliste helelaiksus lehtedel(SEPTTR);Nisu-helelaiksus(LEPTNO);Pruunrooste (PUCCRE),,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
00866,Suvinisu,Juurehaigused - Fusarium(1FUSAG);Kõrreliste helelaiksus lehtedel(SEPTTR);Nisu-helelaiksus(LEPTNO);Pruunrooste (PUCCRE);Kõrreliste jahukaste(ERYSGR);Kollane rooste(PUCCST),,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
00866,Talioder,Kõrreliste jahukaste(ERYSGR);Kollane rooste(PUCCST);Juurehaigused - Fusarium(1FUSAG);Kõrreliste äärislaiksus(RHYNSE);Odra-leherooste(PUCCHD);Kõrreliste võrklaiksus(PYRNTE),,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
00866,Talirukis,Kõrreliste jahukaste(ERYSGR);Pruunrooste (PUCCRE);Kõrreliste äärislaiksus(RHYNSE),,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
00866,Taliraps,Hahkhallitus(BOTRCI);Valgemädanik(1SCLEG);Ristõieliste kuivlaiksus(ALTEBA);Fomoos(1PHOMG),0.500,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,56,2,
00866,Talirüps,Hahkhallitus(BOTRCI);Fomoos(1PHOMG);Ristõieliste kuivlaiksus(ALTEBA);Valgemädanik(1SCLEG),0.500,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,56,2,
00866,Suvirüps,Hahkhallitus(BOTRCI);Fomoos(1PHOMG);Ristõieliste kuivlaiksus(ALTEBA);Valgemädanik(1SCLEG),0.500,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,56,1,
00866,Taliraps,,0.750,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,56,1,
00866,Kaer,Kaera-helelaiksus(PHSPAV);Kõrreliste jahukaste(ERYSGR);Kroonrooste(PUCCCO),,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
00866,Suviraps,,0.750,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,56,1,
00866,Suvirüps,,0.750,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,56,1,
00866,Suviraps,Hahkhallitus(BOTRCI);Valgemädanik(1SCLEG);Ristõieliste kuivlaiksus(ALTEBA);Fomoos(1PHOMG),0.500,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,56,1,
00866,Suvioder,Juurehaigused - Fusarium(1FUSAG);Kollane rooste(PUCCST);Kõrreliste jahukaste(ERYSGR);Odra-leherooste(PUCCHD);Kõrreliste äärislaiksus(RHYNSE);Kõrreliste võrklaiksus(PYRNTE),,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
00864,Mais,Lühiealised  kõrrelised umbrohud(GGGAN);Laialehelised umbrohud,0.500,1.000,l/ha,,,Avamaa,"Mittesihtmärktaimede kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsakute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,,1-2,7
